曹玲赛_1.jpg	270.931	363.797	1169.28	706.758	592.743	625.464	563.256	690.534	
曹玲赛_2.jpg	154	344	1083.83	578.593	497.381	567.237	477.273	632.869	
曾雪欣_2.jpg	206.646	326.094	955.372	569.998	456.102	548.763	423.593	614.579	
朱小华_1.jpg	1108.17	471.949	273	576	756.715	544.856	754.915	603.363	
朱小华_2.jpg	1093.29	359.285	263	649	766	519	777.783	587.642	
朱小华_3.jpg	1080.53	413.491	229	468	769.208	587.642	788.284	661.963	
朱洪_1.jpg	309.037	408.756	1017.62	528.311	560.206	577.29	543.773	634.744	
朱洪_2.jpg	304	404	1033.66	548.723	556.268	585.755	540.673	642.522	
李冬梅_1.jpg	114	478	1073.33	572.776	507.372	649.566	500.881	720.268	
李娟_1.jpg	334	390	1026	464	615.289	494.722	614.629	545.196	
李娟_2.jpg	308.868	358.203	1002	428	594.772	480.713	588.832	531.949	
李思嘉_2.jpg	1026.36	438.193	164	506	680.174	608.775	682.251	670.545	
李晃羚_1.jpg	330	525	930	371	607.194	583.056	614.437	630.045	
李晗_2.jpg	222	362	1030	560	529.175	524.325	525.304	593.87	
李柳华_1.jpg	215	560	984	424	577.433	638.927	590.49	696.044	
李柳华_2.jpg	236.056	494.879	989	361	588.159	582.403	601.111	653.033	
李柳华_3.jpg	263.197	526.81	1005.59	387.91	600.069	611.427	617.526	673.724	
李柳华_4.jpg	267	420	1110	249	691.072	539.583	697.435	606.489	
李梦云_1.jpg	263.353	287.46	942.277	772.063	502.075	527.3	471.83	585.345	
李梦云_2.jpg	1075.42	485.379	156.597	516.567	726.616	642.256	724.176	705.115	
李爽_1.jpg	186.585	369.027	1062.23	482.98	545.38	590.209	531.378	663.78	
杨丹妮_1.jpg	121.755	449.581	1159.07	400.046	559.606	590.545	563.746	672.55	
杨欢_1.jpg	1096.26	332.341	153.58	488.086	774.173	592	799.853	660.481	
杨欢_2.jpg	1032.71	373.078	242.399	433.37	734	548	758.519	616.481	
杨欢_3.jpg	1018.05	439.888	260.323	501.81	735.406	599.852	764.592	680.284	
杨禹舜_1.jpg	996.863	449.666	132	348	600.892	563.732	602.357	629.717	
杨禹舜_2.jpg	1000	418	248.917	399.151	687.251	548.05	693.883	604.136	
林夏伦_1.jpg	976.519	463.948	479.58	578.533	786	550	790.617	593.025	
林夏伦_2.jpg	1045.27	415.701	278	468	750	514	754.702	573.272	
林春梅_1.jpg	964.543	453.37	342	462	718.202	556	720.316	607.839	
林晓旋_1.jpg	787.772	556.457	443.645	555.445	650.697	624.878	651.15	653.124	
林细妹_1.jpg	952	300	278	416	708.82	468.721	722.995	521.032	
林细妹_2.jpg	978.055	291.276	326.237	433.988	732.095	457.081	750.323	513.947	
梁焰_1.jpg	328	373	1096.51	541.844	622.54	531.522	607.005	591.182	
江梦晓_2.jpg	1015.23	360.697	240.621	399.706	697.354	540.035	702.83	605.623	
江梦晓_4.jpg	316.782	455.433	965.076	500.015	611.167	588.332	610.633	636.132	
汪旖雯_1.jpg	1044	452	260.39	568.98	744.604	622.187	755.873	683.801	
汪旖雯_2.jpg	274	428	979.137	662.487	517.769	625.756	500.533	686.808	
汪旖雯_3.jpg	317.611	428.022	1018.21	525.716	587.726	596.791	571.672	653.013	
沈丽_1.jpg	839.574	529.902	180.84	545.254	566.032	665.278	569.499	718.673	
沈桥_1.jpg	949.113	381.943	219.006	544.574	656.148	579.176	668.835	638	
沈桥_2.jpg	911.051	475.369	212.086	430.386	595.017	632.233	597.324	692.21	
沈桥_3.jpg	919.125	497.284	402	442	697.67	576.869	698.824	619.545	
沈桥_4.jpg	938	474	422.006	443.074	715.665	560	719.286	604.945	
潘红霞_1.jpg	246.164	367.76	1059.05	435	587.702	503.603	573.401	568.592	
潘红霞_2.jpg	302.597	366.559	1102.28	462.617	634.916	535.251	617.031	604.081	
王偌雨_1.jpg	294.597	454.609	1057	460	620.736	601.173	622.987	663.34	
王偌雨_2.jpg	246.569	434.197	1091.88	452.208	594.957	590.799	589.858	665.389	
王惠丽_1.jpg	1159.91	404.982	144	444	761.273	623.513	771.251	712.046	
王惠丽_2.jpg	1091.47	418.19	166.916	391.774	701.577	615.602	709.542	696.577	
王燕_1.jpg	264	454	960	574	532.907	570.604	523.74	620.325	
瞿一凡_1.jpg	1025.25	528.457	310.822	535.726	744.231	596.962	739.06	661.748	
程艳丹_1.jpg	957.249	391.598	291.749	614.809	706.766	547.1	718.781	599.77	
聂庆_1.jpg	953.482	426.451	293.745	429.3	690.875	536	695.338	591.752	
聂庆_2.jpg	998	446	317.969	467.773	722.756	510	723.879	567.249	
聂庆_3.jpg	252.422	386.553	964	590	530.281	513.37	519.381	571.037	
聂庆_4.jpg	263.822	373.729	960	568	538.495	526	525.749	587.468	
聂金玉_1.jpg	1038.98	462.073	185.451	577.492	700	578	707.306	638.291	
肖宁_1.jpg	470	508	950.286	594.977	648.373	593.4	639.027	628.674	
肖思莹_1.jpg	345.795	330.099	967.008	409.696	577.713	489.501	558.24	543.133	
肖思莹_2.jpg	290.331	310.807	973.995	394.004	527.08	480.819	505.693	535.243	
肖思莹_3.jpg	152.869	438.663	1088.67	652.927	480.675	645.602	456.956	723.13	
胡捷_1.jpg	207.931	425.641	1047.11	360.129	574.361	557.099	572.657	619.693	
胡淼_1.jpg	350	357	1056.27	510.751	621.674	545.509	604.124	598.905	
苏宇萌_1.jpg	1022.15	553.546	204	472	658.152	693.176	657.158	757.882	
莫漓霞_1.jpg	938.652	389.983	418.905	435	748.392	537.608	765.133	585.611	
莫漓霞_2.jpg	872	420	366.602	458.058	689.176	588.35	708.075	630.441	
董绿婷_1.jpg	895.831	379.003	312.8	467.94	701.098	532.704	716.052	580.985	
董绿婷_2.jpg	938.652	537.113	447.853	556.876	758	604	755.251	644.334	
董绿婷_3.jpg	1086.88	485.507	296.331	293.36	746.714	475.35	735.259	533.787	
董绿婷_4.jpg	940.848	650.205	451.146	346.063	665.538	612.81	637.954	657.499	
蒋静_1.jpg	1090.96	414.844	285.037	520.251	786.012	566.917	795.827	626.104	
袁婧_1.jpg	283.544	433.327	993.109	406.55	578.812	571.847	578.531	630.051	
覃翠婷_1.jpg	365	474	1125.02	475.358	685.953	630.892	683.446	680.733	
詹家慧_1.jpg	1007.95	371.009	318.591	445.18	727.629	537.433	737.673	586.365	
谢少芬_1.jpg	301.26	407.719	969.646	628.241	534.039	609.987	512.116	659.221	
谢少芬_2.jpg	376.283	448.641	922	608	596.125	549.125	592.813	588.123	
谢少芬_3.jpg	356	448	918	602	580.778	545.389	576.459	580.137	
谢珍_1.jpg	282.207	377.291	1108.59	635.826	603.132	572.445	581.241	636.55	
谢珍_2.jpg	242.965	374.983	1069.35	656.601	543.949	579.912	516.726	638.176	
谢珍_3.jpg	118.314	314.966	1106.29	658.909	475.079	590	432.249	661.218	
贺楠_1.jpg	244.264	513.418	997.439	476.944	561.441	685.685	560.471	749.557	
贺楠_2.jpg	262	394	1016.39	310.091	601.703	538.949	600.981	598.329	
贺楠_3.jpg	269.795	507.947	1097.74	296.401	648.469	601.539	659.74	660.995	
贺楠_4.jpg	319.034	372.995	1017.5	511.594	621.763	509.77	621.463	568.268	
辜美如_1.jpg	1068.29	344.767	291.778	543.025	839.538	557.882	870.576	615.69	
邓婷_1_1.jpg	283.778	366.56	1084	541	600.355	523.591	588.046	584.103	
邓汉秋_1.jpg	296.862	389.248	918.323	578.61	539.207	544.604	527.214	588.231	
邓汉秋_2.jpg	199.47	332.865	1154.61	623.558	546	570	524.078	638.879	
郝圆媛_1.jpg	108	424	1170	508	547.851	633.642	540.035	721.252	
郭姗姗_1.jpg	484.027	561.728	810.595	533.876	617.022	612.558	615.066	640.717	
郭宏玲_1.jpg	1148.63	321.771	255.38	474.54	787.912	535.363	807.163	604.861	
郭宏玲_2.jpg	1127.07	384.676	76	502	680.316	599.601	684.795	693.276	
郭惠敏_1.jpg	989	369	302	631	747	531	767.065	589.462	
郭晓丽_1.jpg	892	392	283.188	465.18	661.079	562.815	672.615	607.321	
郭晓丽_2.jpg	941.945	275.041	278.745	391.865	684.803	430	688.527	481.73	
郭龙燕_1.jpg	877.989	432.667	171.021	423.334	576.606	551.755	574.798	609.221	
郭龙燕_2.jpg	1043.65	474.665	189.687	460.665	656.531	634.245	649.979	695.56	
钟晓明_1.jpg	156.386	442.412	1106.94	505.411	557.622	650.704	554.952	719.65	
钟秋萍_1.jpg	1113.23	358.795	211.878	458.096	729.452	521.09	731.391	612.786	
钟美琳_1.jpg	290	383	1013	560	566.086	580.628	544.156	635.694	
钱初幼_2.jpg	964.087	322.609	287.835	458.478	718	476	739.403	543.754	
钱初幼_3.jpg	295.661	535.432	939.992	358.046	589.826	495.913	607.385	551.455	
陆敏_1.jpg	1006.36	388.82	239.777	461.168	713.382	560	721.761	621.302	
陆敏_2.jpg	1009.7	404.915	240	508	748	598	762.439	653.844	
陈兵兵_1.jpg	1150.12	345.075	56	516	782.088	597.999	815.331	685.933	
陈兵兵_2.jpg	1063.98	357.316	106.991	511.845	692.555	558	701.946	638.837	
陈兵兵_3.jpg	1060.19	452.985	240	510	774	672	789.349	742.452	
陈兵兵_4.jpg	1066.73	403.935	232.886	449.715	785.218	605.096	804.667	688.839	
陈婷_1_1.jpg	983.769	390.981	342	550	748.584	559.767	760.423	610.976	
陈峰_1.jpg	251.38	560.073	1077.76	548.906	583.063	669.454	583.047	733.166	
陈峰_2.jpg	260.313	548.906	1057.66	486.369	623.164	672.026	629.95	739.866	
陈峰_3.jpg	977.251	395.915	252.496	412.666	723.167	556	727.636	617.699	
陈思_1.jpg	1225.51	366.917	76	482	764.826	593.012	767.766	687.805	
陈景_1.jpg	1088	446	144	516	699.557	646.458	702.976	727.755	
陈樱芝_1.jpg	1008.94	234.359	429.514	624.39	832	472	864.209	509.577	
陈樱芝_2.jpg	814	420	307.629	643.142	624	564	647.421	610.797	
陈泽璇_1.jpg	392.752	347.864	918.347	391.508	600.299	475.718	598.993	518.575	
韩娟_1.jpg	1019.04	476.969	183.582	478.281	691.442	636.558	693.866	696.248	
高慧敏_1.jpg	228	442	1003	608	546.974	609.384	541	666	
高铭婵_1.jpg	206	336	974	673	439	565	405	621	
魏京华_1.jpg	1008	487	418	346	762	506	749.575	550.572	
魏泽冰_1.jpg	321	439	970	479	578	508	577	568	
黄丽_1.jpg	1185.95	415.796	198	456	778.409	594.905	787.463	669.758	
黄丽_2.jpg	1214.76	419.911	66	440	724.157	640.031	727.791	723.066	
黄华_1.jpg	273.426	394.018	1089.53	400.444	610.151	540.532	607.581	600.937	
黄子芳_1.jpg	304.642	431.595	1006	576	569.424	591.158	558.187	651.631	
黄子芳_2.jpg	316.558	389.037	1058.77	504.795	592.109	541.475	586.132	602.976	
黄文君_1.jpg	92.2265	386.266	1156.58	473.987	513.522	598.149	499.774	686.439	
黄海婵_1.jpg	238	354	926.558	680.621	480	570	450.346	620.893	
黄海芹_1.jpg	914.861	357.025	322.252	631.887	723.797	558.051	745.266	596.798	
黄海芹_2.jpg	979.191	376.519	335.898	454.494	740.323	530.399	758.912	585.102	
黄鹤_1.jpg	1116.59	336.006	137.957	529.752	751.998	528.369	771.521	591.977	
龚婷_1.jpg	273.721	412.373	1068.5	518.438	586.318	586.415	574.946	641.474	
丁莉-1.jpg	357.283	460.515	1154.95	655.244	706.097	623.807	700.966	681.706
丁莉-2.jpg	331.319	456.187	1110.23	655.244	632.29	656.048	609.517	715.237
丁莉-3.jpg	370.264	505.23	807.323	588.892	528.932	633.607	513.066	665.341
丁莉-4.jpg	223.592	497.751	1046	602.799	548.201	677.563	526.047	737.462
刘华-1.jpg	276.499	453.874	579	458	413.766	519.486	411.968	547.178
刘华-2.jpg	253.285	423.975	569.651	513.549	382.966	519.233	377.428	548.03
刘恺琦-1.jpg	184.821	471.057	920.43	466.065	504.362	664.113	486.055	727.356
刘艳慧-1.jpg	274.012	643.213	995.171	708.117	537.808	797.202	516.802	858.358
刘遥遥-1.jpg	476.61	264.402	81.2026	402.794	326.063	354.931	342.29	381.726
刘遥遥-2.jpg	592.099	181.481	10.5286	431.586	412.52	392.493	447.46	434.599
吕海娟-1.jpg	313.01	329.936	644.13	460.474	432.935	442.432	419.138	472.148
吕海娟-2.jpg	280.886	322.481	598.394	443.519	393.667	440.125	380.932	464.535
吕海娟-3.jpg	262.467	377.737	636.109	413.698	422.279	478.877	417.713	513.687
吴文娟-1.jpg	279.353	307.091	803.687	444.852	486.637	466.006	459.89	508.432
吴文娟-2.jpg	241.399	276.165	769.95	541.847	446.634	468.749	426.954	508.109
周婷-1.jpg	237.551	412.534	1113.44	627.785	543.406	655.594	518.364	726.148
孔迪-1.jpg	207	437	980.184	727.717	452.251	635.251	433.181	694.376
孟鑫-1.jpg	516.912	466.802	1346.61	824.589	814.164	720.77	785.909	771.898
张丽蓉-1.jpg	817	597	470.577	477.465	645.938	629.771	645.938	666.1
张晓楠-1.jpg	567	378	1243.76	449.494	842.754	525.984	838.528	584.245
张泽-1.jpg	1068.52	486.009	779.324	527.725	964.291	557.671	971.556	579.025
张立霞-1.jpg	904.342	517.467	102	653	590.216	656.617	602.006	724.414
张香杰-1.jpg	269	341	919.95	385.938	525	474.938	517.387	532.859
彭文娜-1.jpg	188.924	315.651	653.193	374.419	368.836	429.959	361.311	466.49
时翠娥-1.jpg	183	465	1007.48	581.643	533.151	618.924	526.563	690.325
晋静静-1.jpg	602.367	384.004	267.182	401.391	471.963	434.233	473.895	459.348
曲冉冉-1.jpg	794.895	447.927	222.48	409.501	566.675	576.675	576.264	624.157
曲冉冉-2.jpg	821.396	467.802	238.38	400.225	578.075	574	578.914	624.157
曲冉冉-3.jpg	839.946	454.552	254.28	388.3	603.675	566	605.415	610.906
朱群群-1.jpg	1071.09	447.488	185.097	626.909	731.534	660.527	756.703	733.291
李娜-1.jpg	583.665	516.192	1427.57	424.959	958.603	687	950.497	746.174
李娜-2.jpg	568.459	470.575	1437	519	927.688	672.048	925.788	727.168
李媛-1.jpg	978.942	393.674	102.907	542.287	670.786	617.178	694.752	683.078
李秀召-1.jpg	431.629	408.369	893.985	550.394	604.753	555.577	589.203	590.824
李茜-1.jpg	723.032	621.733	314.499	446.064	526.936	588.029	502.424	625.819
李茜-2.jpg	729.16	513.472	197.045	452.192	484.765	605	481.997	646.245
李辉-1.jpg	867.272	377.072	322.09	400.07	638.178	501.706	638.647	550.231
杨兆菲-2.jpg	1180.98	497.869	335.368	537.261	847.465	679.073	876.352	744.726
潘悦-1.jpg	792.242	250.982	59.2807	549.433	544.264	511.029	582.668	576.864
潘淑秀-1.jpg	806.524	417.543	267.02	465.121	598.369	564.526	602.838	611.957
熊汝音-1.jpg	1006.47	365.966	85.7638	662.509	748.775	680.638	791.508	753.155
王亚楠-1.jpg	117.667	323.956	868.376	453.643	403.598	516.217	386.53	564.351
王亚楠-2.jpg	115	371	866.267	449.425	405.509	533.774	388.639	590.71
王兆燕-2.jpg	935.808	296.087	343	542	712.134	455.659	734.176	506.17
王晓彤-1.jpg	687.481	382.921	1379.93	826.384	924.077	665.35	886.915	717.376
王朝莹-1.jpg	1009.14	498.613	160	589	674.284	623	684.594	705.48
王朝莹-2.jpg	976.933	570.459	258.473	602.665	704.703	705.716	708.13	764.938
王烁-1.jpg	323.714	395.387	863.797	431.31	549.162	488.292	545.445	531.647
王烁-2.jpg	289.03	265.321	891.049	430.072	519.581	430.149	502.09	478.382
王琪琪-1.jpg	380.029	579.474	826.854	744.277	544.832	717.584	530.905	754.722
王艳杰-1.jpg	819.599	641.08	504.746	561.997	665.439	665.073	661.914	688.071
王雪艳-1.jpg	619.611	348.651	125.008	383.025	417.187	425.993	420.051	470.87
田湉-1.jpg	352.498	432.745	1648.48	331.673	916.888	669	916.112	774.609
白晓楠-1.jpg	804.315	616.23	232.124	294.373	534.665	566.665	510.445	611.565
秦淑静-1.jpg	1404.5	459.558	717.891	775.434	1185.78	711.783	1230.48	756.519
秦英-1.jpg	816.527	401.915	260.434	386.783	600	491	602.791	534.318
秦英-2.jpg	239.628	386.783	772.729	411.187	451.349	491	446.089	535.995
穆召雪-1.jpg	711.396	532.585	231.55	532.585	516	631	521.909	668.455
翟赛飞-1.jpg	106.685	377.944	833.05	428.503	378.018	544.789	366.514	597.033
胡鑫阳-1.jpg	803.484	393.999	244.086	505.565	599.857	536	616.494	577.846
胡鑫阳-2.jpg	817.626	386.143	212.66	549.562	605.143	542	624.351	588.846
胡鑫阳-3.jpg	827	373	202.368	563.305	618	522	636.55	570.711
苏佩佩-1.jpg	400.28	332.552	235.873	310.184	322.651	357.532	322.484	370.424
苏佩佩-2.jpg	426	329	250	312	348.499	349.481	348.137	363.32
苏月静-1.jpg	778.559	351.706	237.618	478	622.088	518.235	647.794	560.706
苗存丽-1.jpg	584.385	493.006	1448.04	751.934	926.782	714.457	905.926	779.622
葛若佳-1.jpg	787.823	386.006	206.115	422.081	552.484	474	554.839	525.796
赵华飞-1.jpg	355.824	485.36	1086.56	412.714	724.754	596.466	723.33	654.868
赵如-1.jpg	146.631	448.524	874	467	461.698	610.273	448.612	673.585
赵玉娇-2.jpg	373.556	383.217	684.891	474.056	480.633	470.671	463.583	500.086
赵阳阳-1.jpg	404.073	338.327	909.502	555.967	563.403	497.604	549.167	527.188
郭莹莹-1.jpg	799.914	429.438	331	357	593.683	456	596.251	492.46
金姗姗-1.jpg	763.427	345.85	330.893	408.872	635.392	465.261	649.986	500.421
陈俊如-1.jpg	852.707	477.575	396.906	611.276	695	588.039	705.332	624.191
陈俊如-2.jpg	862.583	445.668	414	555	710.923	583.395	724.323	614.315
陶冉-1.jpg	677.396	654.188	1155	585	903.651	711.696	907.056	749.343
陶冉-2.jpg	616.582	606.253	1083.06	674.936	815.748	699.715	813.332	742.189
陶冉-3.jpg	702.083	690.924	1156.09	736.854	902.666	791.117	899.054	842.847
韩丽娟-1.jpg	1317.77	521.446	440.06	554.882	986.749	729.589	1005.98	811.509
韩玲-1.jpg	1350.62	438.359	516.497	667.786	1087.26	667.264	1111.81	718.107
韩玲-2.jpg	1186.38	483.194	393	765	897	702.477	910.511	755.908
马慧慧-1.jpg	745.848	479.176	252.557	476.074	534.449	487.327	534.881	527.264
马晓晴-1.jpg	1057.34	457.266	227.438	457.266	737.319	602.946	744.484	671.009
马立娜-1.jpg	1063.91	398.806	212.262	550.523	747.731	609.169	757.931	676.74
马立娜-2.jpg	996	425	143.416	539.048	667.411	611.719	682.71	675.465
case101-1.jpg	865.53	491.071	533.465	481.726	729.947	552.105	732.625	577.658
case101-3.jpg	819.427	406.964	461.196	428.77	659.632	464.105	659.757	488.882
case102-1.jpg	881.708	441.714	291.825	500.223	655.442	538.423	659.033	586.543
case112-1.jpg	330	442	707	416	488.624	438	494.524	470.382
case112-3.jpg	692.145	448.355	310.07	465.113	525.383	474	525.107	502.214
case112-4.jpg	685.442	436.625	334.368	414.002	533.845	492.851	534.47	522.811
case119-1.jpg	838.775	386.352	181.873	380.486	570	520	577.625	575.978
case121-1.jpg	668.017	319.107	301.748	435.006	540.074	401.482	550.37	433.815
case128-2.jpg	498.484	456.285	892	430	667.16	503.652	668.639	533.033
case128-3.jpg	528.974	418.317	833.29	429.247	648.406	471.102	644.957	498.886
case151-1.jpg	304	426	686.924	534.135	452.3	524.939	441.944	552.961
case151-2.jpg	402.847	409.588	801.675	544.63	555.218	494.046	550.987	523.111
case152-1.jpg	669	360	304	544	548.437	467.172	559.516	501.79
case164-1.jpg	638.253	307.93	387.794	581.593	581	450	606.945	470.718
case164-3.jpg	397	438	750	539	524.233	527.804	515.146	553.916
case167-3.jpg	259.891	447.273	1110	516	574.244	604	567.007	660.223
case176-1.jpg	937.593	615.556	430	504	711.918	661.435	708.15	698.636
case176-2.jpg	1030	436	204	366	650.69	566	648.899	631.51
case2-1.jpg	866.666	439.802	476.724	513.757	718	518	727.249	548.501
case2-2.jpg	902.203	513.757	475.763	621.327	745.684	619.228	759.678	656.597
case208-2.jpg	711.511	362.398	330.922	429.083	561.206	420.743	565.608	451.863
case215-1.jpg	745.405	456.596	305.93	475.521	564.74	520.552	567.591	556.187
case23-1.jpg	339.185	561.094	656.476	654.338	438.273	652.804	426.458	676.235
case248-1.jpg	407.922	413.519	735.806	414.302	544.856	481.256	543.605	511.296
case248-2.jpg	362	387	760.065	417.432	523.884	459	522.326	493.773
case253-1.jpg	502.273	535.948	937.365	590.726	697.008	647.234	694.778	686.195
case26-1.jpg	261.587	292.225	798.41	451.081	457.882	414.776	443.98	459.461
case267-1.jpg	406	336	696.679	421.345	505.495	411	498.92	437.232
case267-2.jpg	699.027	392.391	288.976	435.43	526.984	461.876	529.962	496.907
case283-1.jpg	292.42	430.645	701.198	477.599	461.835	479.278	462.144	514.672
case283-2.jpg	331.088	417.525	717.77	494.171	485.793	499.332	478.762	534.487
case290-2.jpg	195.1	476.55	711.963	232.151	443.932	461.206	465.656	497.413
case302-1.jpg	171.547	406.542	720.256	377.567	408.622	526.922	408.551	567.459
case313-1.jpg	530.1	359.095	210.45	395.294	411.323	413.707	422.211	441.681
case316-1.jpg	290.362	432.86	770.521	495.014	505.517	529.789	502.302	567.267
case332-1.jpg	273.989	361.718	687	350	459.304	405.844	460.115	429.661
case333-1.jpg	720	461	205	522	519.868	568.225	525.04	605.976
case333-2.jpg	717.132	456.236	204.479	495.343	509.489	552.383	514.058	597.543
case333-3.jpg	706.467	387.266	255.673	448.415	545.128	485	559.924	523.953
case34-1.jpg	765	298	180.959	379.643	545.816	424.138	559.59	467.72
case35-1.jpg	765	355	363	542	638.686	483.098	659.801	516.724
case35-2.jpg	228.77	245.213	666.628	547.324	361.024	450.542	327.916	483.651
case35-3.jpg	740.115	404.434	288	379	565.946	494	574.244	535.3
case380-1.jpg	888.821	531.396	391.179	467.534	660.872	571.091	659.197	613.051
case380-2.jpg	829.503	445.657	321.016	468.551	616.054	529.709	618.954	574.652
case380-3.jpg	754.372	478.467	356.866	417.566	582	499	581.242	536.322
case380-4.jpg	805.398	494.104	261	416	566.291	529.382	562.494	573.829
case4-1.jpg	656.19	382.009	381.684	488.046	569.826	478.208	586.073	500.084
case40-1.jpg	339.071	420.658	723	550	500.044	518.496	494.079	545.484
case408-2.jpg	944.048	370.879	431.077	341.989	718.057	454.853	715.921	493.007
case422-1.jpg	218	474	717	474	434.165	557.056	425.585	597.506
case422-2.jpg	176	397	878	360	496.678	505.575	497.266	565.024
case442-1.jpg	327.207	411.43	729.53	558.747	477.109	515.672	470.295	538.969
case443-1.jpg	603.75	396.784	250.533	518.256	500.884	504.678	513.017	530.832
case443-2.jpg	701.962	308.049	237.611	432.967	566.866	452.927	584.899	493.535
case446-1.jpg	232.68	349.784	691	573	398.04	495.78	382.826	532.965
case446-2.jpg	197.45	346.764	755.084	550.089	410.896	518.74	390.91	565.337
case446-3.jpg	150	326	663.487	619.541	345.156	485.805	315.17	529.804
case446-4.jpg	129.004	385.013	782	616	382.156	580.805	359.118	629.856
case466-1.jpg	712.795	451.044	274.822	476.409	547.441	525.279	549.087	564.524
case468-2.jpg	204.666	266.772	761.22	473.151	407.628	449.451	385.679	492.636
